title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate 
"Bán ch homyland riverside, q.2 : 2pn, 2wc, 81m2, 3,15tỷ","Căn hộ Homyland, Phường An Khánh, Quận 2, TP HCM",81,31500.0,2,2,1,Nam,8,8,1,3952299
Mở bán khu dân cư phước thới giá rẽ phù hợp đầu thư và định cư lây dày,"Phường Phước Thới, Quận Ô Môn, Cần Thơ",105.6,2000.0,3,3,2,,7,6,1,3952234
"Hàng hiếm căn lô góc chung cư 283 khương trung, thanh xuân","Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",79,2480.0,2,2,,,10,,,3952149
Cần bán căn hộ chung cư 2 phòng ngủ giá rẻ tại biên hòa,"Phường Tam Hòa, TP Biên Hòa, Đồng Nai",53,1150.0,2,2,,,,,,3952136
Bán gấp căn 2 phòng ngủ chung cư skyway kdc conic 75m2 1 95 tỷ5,"Căn hộ Skyway Residence, Xã Phong Phú, Huyện Bình Chánh, TP HCM",75,1950.0,2,2,20,,,,,3952131
Chỉ cần 250 tr sở hữu căn hộ cao cấp tại cái răng cần thơ,"Khu đô thị An Phú, Phường Thường Thạnh, Quận Cái Răng, Cần Thơ",51,1000.0,2,2,,,,,,3952117
Chỉ từ 100 triệu bạn đã có thể sở hữu ngay căn hộ evergreen bắc giang.,"ĐT 295B, Thị Trấn Nếnh, Huyện Việt Yên, Bắc Giang",62,760,2,1,16,Tây bắc,15,,,3952096
"Cần bán căn hộ 3pn tòa river chung cư eurowindow river park giá 1.86 tỷ, hỗ trợ","Xã Đông Hội, Huyện Đông Anh, Hà Nội",77,1860.0,3,2,,,,,,3952017
Chung cư hc golden city long biên nhận nhà ở ngay 2pn 3 1 tỷ 3pn 3 5 tỷ ht,"HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",71,3100.0,2,2,,,,,,3952004
Nhận ngay chung cư tại bình dương trong quý iii năm nay chỉ cần thanh toán 20%,"Bcons Bee, Phường An Bình, Thị Xã Dĩ An, Bình Dương",61,2000.0,2,2,24,,,,,3951984
"Căn hộ chung cư mỹ an,2 phòng ngủ, diện tích 73.3m2","Chung cư Mỹ An 3G, Phường Bình Chiểu, Quận Thủ Đức, TP HCM",73.3,2500.0,2,2,13,Tây Nam,,,,3951923
"Tầm ""view triệu đô"" từ 2.7 tỷ sở hữu ngay căn hộ 3pn trung tâm quận #tây hồ","Tây Hồ, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",92.9,2800.0,3,2,14,Nam,,,,3951738
"Bán ch tầng 2, tt ban dân vận tw, phố linh lang, chỉ 1.95","Phường Cống Vị, Quận Ba Đình, Hà Nội",60,1950.0,2,1,3,,,,,3951717
"Bán căn hộ tầng 2, tt ban dân vận tw, phố linh lang, giá chỉ 1.95","Phường Cống Vị, Quận Ba Đình, Hà Nội",60,1950.0,1,,3,,,,,3951706
Chung cư mini cao cấp xuân đỉnh - 18 phòng cho thuê -83m2 -13.2,"Đường Xuân Đỉnh, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",83,13200.0,11,11,7,Bắc,3,5,1,3951695
Nhận nhà ở ngay chỉ từ 600 triệu tại tecco diamond,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",69,2000.0,2,2,25,Tây bắc,,,2,3951677
Nhận nhà ở ngay chỉ từ 600 triệu tại chung cư tecco diamond,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",69,2000.0,2,2,25,Tây bắc,,,2,3951604
Bán căn hộ chung cư cao cấp thành phố bắc ninh,"Green Pearl Bắc Ninh, Phường Võ Cường, TP. Bắc Ninh, Bắc Ninh",76,1750.0,2,2,29,Nam,60,11,4,3948098
"2 căn duy nhất shophouse khối đế chung cư ori garden đà nẵng chỉ từ 1,8 tỷ","Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",55,1800.0,,,,,,,,3951589
Tin sốc chỉ cần trả trước 120 triệu sở hữu ngay dự án nhà ở xã hội tại tp vĩnh l,"Phường 4, Thành Phố Vĩnh Long, Vĩnh Long",69,600,2,2,,,,,,3951581
Tecco diamond bàn giao luôn tháng này căn 2pn chỉ từ 1 tỷ 8,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",64,1800.0,2,2,,,,,,3951511
"Giá cực tốt căn chung cư a14 nam trung yên, cầu giấy dt 60m2, 2pn, 2wc, full đồ","Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60,2150.0,2,2,,,10,,,3951391
Bán căn hộ goldsilk vạn phúc hà đông 3pn 2vs tầng đẹp,"Chung cư Goldsilk Complex, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",114,3000.0,3,2,,,,,,3951364
Căn hộ view tp.hcm . tọa lạc gần siêu thị aeonl maill,"Legacy Central, Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",42,200,1,1,29,,10,15,,3951242
"Căn hộ diamond connect quốc lộ 1k, tttm,","Căn hộ làng đại học Thủ Đức, Phường Đông Hòa, Thị Xã Dĩ An, Bình Dương",70,2520.0,,,30,Nam,17,54,,3951186
"Bán căn hộ chung cư tại ngõ 4 phố nghĩa đô (đường hoàng quốc việt), cầu giấy","KĐT Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",80,Thỏa thuận,2,1,3,Đông nam,6,6,2,3951152
"Căn hộ diamond connect quốc lô 1k, trung tâm hành chính.","Căn hộ làng đại học Thủ Đức, Phường Đông Hòa, Thị Xã Dĩ An, Bình Dương",70,2800.0,2,2,30,Nam,5,17,,3951145
Bán 08 căn 2 phòng ngủ chung cư nhà ở xã hội bắc kỳ yên phong,"Phường Yên Trung, Huyện Yên Phong, Bắc Ninh",45,410,2,1,,,,,,3951111
"Đầu tư kinh doanh phòng trọ, ccmn khu vực thanh xuân, đống đa, doanh thu ổn định","Phường Láng Hạ, Quận Đống Đa, Hà Nội",50,6100.0,,,,,,,,3951084
"Bán căn 3 pn 146m2 cc lancaster luminaire đường láng giá ưu đãi cđt, chiết khấu","Lancaster Luminaire, Phường Láng Hạ, Quận Đống Đa, Hà Nội",146,12000.0,,,,Đông nam,,,,3951062
Căn hộ nghỉ dưỡng shantira resort spa còn lại đúng 5 căn studio toà b chỉ 2 tỷ,"Shantira Beach Resort & Spa, Xã Điện Dương, Huyện Điện Bàn, Quảng Nam",33,2000.0,1,1,,Đông,,,,3950898
"Chung cư lavender định công ra hàng bốc thăm, nhận đặt chỗ chính thức","Định Công, Quận Hoàng Mai, Hà Nội",60,1800.0,,,,,,,,3938268
"Chung cư tnt định công đã được lên thăm quan cặn hộ, nhận nhà ở ngay","Rose Town, Quận Hoàng Mai, Hà Nội",70,1900.0,,,,,,,,3938270
"Bán suất ngoại giao chung cư cao cấp housinco nguyễn xiển,trả góp lãi 0","Chung cư Gold Season, Quận Thanh Xuân, Hà Nội",75,2480.0,,,,,,,,3939957
"Nhà đẹp chung cư k35 tân mai 122m, mt 8m","Chung cư K35 Tân Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",122,5100.0,2,1,,,,8,,3951048
Căn hộ mt eastmark city quận 9. giá 39 triệu/m2. booking sớm nhận lộc vàng 01 ch,"KDC Centana Điền Phúc Thành, Phường Hiệp Phú, Quận 9, TP HCM",65,2540.0,1,1,20,Đông,,,4,3950987
Hơn 100tr sở hữu ngay căn hộ tại evergreen bắc giang.,"ĐT 289, Thị Trấn Nếnh, Huyện Việt Yên, Bắc Giang",62,760,2,1,12,Đông nam,15,6,,3950953
Cần bán gấp căn chung cư p4 tại trung tâm thành phố vĩnh long,"Phường 4, Thành Phố Vĩnh Long, Vĩnh Long",69,600,2,2,,,,,,3950914
Bán căn hộ capella phạm ngọc thạch. siêu phẩm giữa lòng hà nội,"Phường Kim Liên, Quận Đống Đa, Hà Nội",68,4700.0,2,2,,,,,,3950912
"Mở bán gđ 1 căn hộ c river view -view sông sai gòn, chỉ từ 29,5tr/m2","Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",46,1360.0,,,,,,,,3950883
Bân nhanh căn 02 ngủ chung cư thương mại green pearl bắc ninh,"Green Pearl Bắc Ninh, Phường Võ Cường, TP. Bắc Ninh, Bắc Ninh",75,1700.0,2,2,,,,,,3950865
546tr sở hữu căn hộ 2pn 2wc trục phạm văn đồng,"Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM",72,Thỏa thuận,2,2,,Đông nam,,,,3950820
căn hộ cao cấp View Biển Trung Tâm Thành Phố Quy Nhơn-sổ đỏ lâu dài và nhập khẩu,"I–Tower, Thành Phố Quy Nhơn, ",60,40,2,2,41,,20,,2,3950768
View thoáng mát Ko bị chắn,"Căn hộ làng đại học Thủ Đức, Thị Xã Dĩ An,",57.8,Thỏa thuận,2,2,12,Đông Bắc,,,,3950757
CĂN HỘ CHUNG CƯ CAO CẤP - SỔ HỒNG RIÊNG SỞ HỮU LÂU DÀI,"Phú Tài Residence, Thành Phố Quy Nhơn, ",96,3000.0,3,3,33,,,,2,3950110
Lý do nên mua căn hộ tại dự án the lines eco.park,"KĐT Ecopark, Xã Cửu Cao, Huyện Văn Giang, Hưng Yên",56,2500.0,2,2,,Đông nam,,,1,3950612
Kẹt tiền cần bán gấp chung cư him lam phú đông 65m2. giá 2.270 tỷ,"Chung cư Him Lam Phú Đông, Phường An Bình, Thị Xã Dĩ An, Bình Dương",65,2270.0,2,2,9,,,,,3950596
"Căn hộ vista riverside 2pn, giá 1,3 tỷ/căn (bao gồm thuế phí) nhận nhà trong năm","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",52,1300.0,2,1,,,,,,3944002
Cơ hội an cư và đầu tư hấp dẫn tại tttp. thuận an.thanh toán từ 249 triệu sở hữu,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,900,1,1,,,,,,3944106
"Căn hộ vista riverside view sông sài gòn, tặng nội thất - bàn giao hoàn thiện.","Căn hộ Vista Riverside, Thị Xã Thuận An, Bình Dương",39,1080.0,1,1,,,,,,3944211
"Legacy central, căn hộ giá tốt nhất thuận an-tiện nghi đầy đủ- giá từ 900tr/căn","Legacy Central, Thị Xã Thuận An, Bình Dương",33,900,,,,,,,,3943896
Chính chủ cần bán căn ở liền thuận giao phát 50m2 1pn lớn. hỗ trợ vay ngân hàng,"Phường Thuận Giao, Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",50,Thỏa thuận,1,1,,,,,,3946806
Căn hộ cao cấp view biển sổ đỏ sở hữu lâu dài và nhập khẩu,"I–Tower, Phường Lý Thường Kiệt, Thành Phố Quy Nhơn, Bình Định",60,2400.0,2,2,41,,20,,,3950527
"Căn hộ cao cấp view biển-sổ đỏ sở hữu lâu dài,nhập khẩu","I–Tower, Phường Lý Thường Kiệt, Thành Phố Quy Nhơn, Bình Định",60,2400.0,2,2,41,,20,,,3950521
Bán căn hộ view biển mỹ khê - tp đà nẵng,"Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",82,5700.0,2,2,,,,,3,3950493
Nhà ở xã hội bắc kỳ- ấp đồn- yên phong - bắc ninh,"Ql 18, Phường Yên Phụ, Huyện Yên Phong, Bắc Ninh",45,330,2,2,,Đông nam,,,,3950422
Bán nhanh căn ngoại giao 02 ngủ chung cư green pearl bắc ninh,"Green Pearl Bắc Ninh, Phường Võ Cường, TP. Bắc Ninh, Bắc Ninh",73,1700.0,2,2,,,,,,3950389
"Bán nhanh căn 02 ngủ dự án noxh bắc kỳ, yên phong","TL 286, Phường Yên Trung, Huyện Yên Phong, Bắc Ninh",43,410,2,1,,,,,,3950375
Mt eastmark city 39 triệu/m2. thanh toán 30% nhận nhà. ck 1 -5%,"MT Eastmark City, Phường Phước Long B, Quận 9, TP HCM",65,2540.0,1,1,,Đông,,,,3950364
Mở bán chung cư cao cấp t&t capella phạm ngọc thạch,"Phường Trung Tự, Quận Đống Đa, Hà Nội",68,80,2,2,24,,,,,3950321
Bán nhanh 3 căn suất ngoại giao giá cắt lỗ tại dự án à la cart hạ long,"À La Carte Halong Bay, Phường Hùng Thắng, Thành Phố Hạ Long, Quảng Ninh",55,2600.0,1,1,41,,,,,3950307
Chính thức mở bán căn hộ tòa r1.01 the zenpark - vinhomes ocean park,"Vinhomes Ocean Park, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",65,Thỏa thuận,2,2,26,Đông nam,,,4,3950185
Mở bán căn hộ chung cư cao chuẩn 5 sao cấp dự án t t capella số 2 phạm ngọc thạc,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",68,100,2,2,,,8,,2,3950099
Mở bán căn hộ t&t capella pham ngọc thạch,"Phường Trung Tự, Quận Đống Đa, Hà Nội",68,80,2,2,24,,,,,3950122
Cần bán căn hộ chung cư cao cấp tại phạm ngọc thạch giá chỉ từ 4 tỷ,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",53,4000.0,,,,,,,,3950115
Căn hộ cao cấp trung tâm quận đống đa giá chỉ từ 4 tỷ,"Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",90,7200.0,,,,,,,,3950114
"Căn hộ hc golden city, long biên: 148m2, 4 phòng ngủ, chỉ 6,5 tỷ (giá chưa triết","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",148,6000.0,4,3,,,,,,3950065
Bán căn hộ chung cư view biển sở hữu lâu dài,"Phường Cao Xanh, Thành Phố Hạ Long, Quảng Ninh",70,2000.0,2,2,35,,,,2,3949694
Căn hộ cao cấp view biển the ruby hạ long,"Phường Cao Xanh, Phường Cao Xanh, Thành Phố Hạ Long, Quảng Ninh",70,2000.0,2,2,35,,,,2,3946430
Bán căn hộ hướng biển 3 trong 1 the ruby hạ long,"Phường Cao Xanh, Phường Cao Xanh, Thành Phố Hạ Long, Quảng Ninh",70,2000.0,2,2,35,,,,2,3947763
"Bán gấp căn hộ ở vinhomes oceanpark, gia lâm","Vinhomes Ocean Park, Xã Bát Tràng, Huyện Gia Lâm, Hà Nội",74,3300.0,2,2,,Tây Nam,,,,3950026
Bv diamon hill - một bước xuống nhà - bao la tiện ích.,"Hoàng Quốc Việt, Phường Xương Giang, TP Bắc Giang, Bắc Giang",85,2500.0,3,2,12,,15,,2,3949996
Mở bán căn hộ smart city phân khu sakura sa3,"Tây mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",32,1500.0,,,,,,,,3949993
𝗕𝗔́𝗡 𝗖𝗔̆𝗡 𝗖𝗛𝗨𝗡𝗚 𝗖𝗨̛ ( 𝗛𝗢𝗔̀𝗡𝗚 𝗔𝗡𝗛 𝗚𝗜𝗔 𝗟𝗔𝗜) 𝗰𝗮̆𝗻 𝟳,"Phường Tự An, TP Buôn Ma Thuột, Đắk Lắk",76,1000.0,2,1,2,Đông,,,,3949958
"Chính chủ bán căn hộ 3pn 2wc dt 101m2 giá chỉ 4,x tỷ tại berriver jardin 390 nvc","Berriver Jardin, Phường Bồ Đề, Quận Long Biên, Hà Nội",101.41,4600.0,3,2,,,,,,3949957
"Chỉ từ 900tr đã có vatsở hữu căn hộ phương đông green home hỗ trợ vay 0 ck 3,5","Phường Đức Giang, Quận Long Biên, Hà Nội",71.6,2300.0,2,2,,,,,,3949956
Chỉ từ 600tr sở hữu chcc đầy đủ tiện ích tại le grand jardin ck đến 5%,"Chung cư Le Grand Jardin, Phường Sài Đồng, Quận Long Biên, Hà Nội",50,1900.0,,,,,,,,3949955
"Chính chủ bán nhanh căn hộ 3pn, 2vs tầng 8 full nội thất giá 3,7x tỷ tại hc gold","HC Golden City, Phường Cự Khối, Quận Long Biên, Hà Nội",82,3700.0,3,2,,,,,,3949950
Chung cư cao cấp mỹ đìnhthe zei - ưu đãi tháng 5 ck luôn 10%,"The Zei, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",89,4500.0,2,2,,Đông bắc,,,1,3947629
Cần bán căn hộ chung cư no 14b định công.,"Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",78,2050.0,3,2,,,,,,3949886
Bán căn hộ 3 pn dt 82.1 m2 - hc golden city giá cđt chỉ 3.4 tỷ - nhận ngay nhà,"HC Golden City, Quận Long Biên, Hà Nội",82,3400.0,3,2,,Tây Nam,,,4,3920221
Duy nhất căn 3pn tại eco city việt hưng với giá chỉ 2.7 tỷ - 86m2,"Căn hộ Eco City Việt Hưng, Quận Long Biên, Hà Nội",86,2700.0,3,2,,Tây Nam,40,,4,3914133
"Bán căn hộ 34-48m2 đội cấn- ngọc hà, 890tr- 1200tr/1-2 phòng ngủ, ở ngay","Quận Ba Đình, Hà Nội",48,1190.0,2,1,6,Nam,,,,3928999
"Chung cư mn chính kinh- ngã tư sở, 1-3pn giá từ hơn 700tr-1,1 tỷ","Phường Cát Linh, Quận Đống Đa, Hà Nội",48,1090.0,2,1,,,,,,3945184
"Căn hộ trần quý cáp văn chương 2 ngủ, giá 1 tỷ","Phường Văn Chương, Quận Đống Đa, Hà Nội",48,1090.0,2,1,5,,,,,3945087
"Tin mới- bán căn hộ 48m2/ 1 tỷ tại lê duẩn- văn chương, ở ngay, đủ đồ","Phường Văn Chương, Quận Đống Đa, Hà Nội",48,1000.0,,,,,,,,3946159
1.999.999.999đ 2pn 2wc mặt tiền phạm văn đồng nối dài,"PHƯỜNG HIỆP BÌNH CHÁNH, Phường Hiệp Bình Chánh, Quận Thủ Đức, TP HCM",70,2000.0,2,2,,,32,32,,3949403
Chỉ với 570tr sở hữu căn hộ chung cư rose town vị trí kim cương gần giải phóng.,"KĐT Rose Town, Huyện Thanh Trì, Hà Nội",65,1820.0,2,2,,,,,1,3941889
"Cần bán gấp căn hộ tại 67 phó cơ điều , phường 4 tp vĩnh long","Phường 4, Thành Phố Vĩnh Long, Vĩnh Long",69,600,,,,,,,,3949373
"Cần bán nhanh căn D-vela 93m2, 3pn, 2wc. Lh: 0931119028","Căn hộ D-Vela, Quận 7,",93,3050.0,,,,,,,,3892379
Bán căn hộ thương mại đà nẵng giá rẻ - 2pn - sổ hồng vĩnh viễn,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",80,1200.0,2,2,,,,,3,3949254
Bán căn hộ thương mại đà nẵng giá rẻ - 2pn - sổ hồng vĩnh viễn,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",80,1200.0,2,2,,,,,3,3949254
Bán căn hộ TM giá rẻ gần biển Nguyễn Tất Thanh . Gần chợ,"Quận Liên Chiểu,",72,1200.0,2,2,15,Đông Nam,,,3,3949228
Căn hộ 2pn gần aeon mall bình dương mặt tiền quốc lộ 13,"Đường Lô 13, Phường An Thạnh, Thị Xã Thuận An, Bình Dương",69,2480.0,2,2 ,38,,30,60,4,3945383
Căn hộ 2pn view trực diện biển nha trang,"Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",65,3180.0,2,2,23,,30,300,4,3945432
Bán cc housinco nguyễn xiển 1004 (116. 4m2) giá rẻ 0987063288,"Housinco Premium, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",116.4,3650.0,3,2,10,Đông bắc,,,1,3947296
Căn ehome5 82m2 full nội thất. lh: 0931119028,"Căn hộ Ehome 5 The Bridgeview, Quận 7, TP HCM",82,3000.0,3,2,,,30,,,3757367
"Cần bán gấp căn hộ chung cư yersin , đà lạt , đà lạt giá chỉ 1.4tỷ","Phường 1, Thành Phố Đà Lạt, Lâm Đồng",50,1400.0,,,,Đông nam,,,,3949078
Bán nhà chung cư ia20 tầng trung view đẹp,"IA20 Ciputra, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",92,2900.0,3,2,12,Tây Nam,,,1,3949059
"Sang nhượng căn hộ tòa e1, cc cao cấp d’el dorado lạc long quân, 46m2, full nt","D’. Eldorado, Phường Xuân La, Quận Tây Hồ, Hà Nội",46,3200.0,1,1,,Đông bắc,,,,3948690
Bora bora - đảo kim cương tầng cao view sông,"Diamond Island, Phường Bình Trưng Tây, Quận 2, TP HCM",120,12500.0,3,2,29,Tây Nam,,,,3948661
"Căn hộ biển 52m2 chỉ 1.7 tỷ, sổ hồng vĩnh viễn, kđt an viên, sát vinpeal","Khu đô thị biển An Viên, Phường Vĩnh Trường, Thành Phố Nha Trang, Khánh Hòa",52,88.4,,,,Đông bắc,,,,3948617
"Sở hữu căn hộ biển 52m2 chỉ 1.7 tỷ, sổ hồng vĩnh viễn, kđt an viên, sát vinpeal","Khu đô thị biển An Viên, Phường Lộc Thọ, Thành Phố Nha Trang, Khánh Hòa",52,1700.0,,,,Đông bắc,,,,3948606
Còn duy nhất 1 căn 4pn 3vs giá 2 tỷ 7 - hà nội,"Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",126,2781000.0,4,3,,,,,,3948465
Dự án the ori garden gia tăng giá trị lớ,"Phường Hòa Hiệp Nam, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",50,950,3,1,21,,,,,3948391
Chính chủ cần bán căn hộ fuji residence q 9,"Căn hộ Flora Fuji, Phường Phước Long B, Quận 9, TP HCM",65,2000.0,2,2,11,Đông nam,,,4,3948362
"Bà cô chính chủ - gửi bán căn hộ nguyễn huy tưởng, 60m2, 2pn, 2wc, full nội thất","Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",60,2390.0,2,2,10,Đông nam,,,,3948359
"Cần bán căn góc 77 m, view sân vận động Thanh trì, 3 ngủ 2 vệ sinh","IEC Complex, Huyện Thanh Trì,",77,2200.0,,,,Đông Nam,,,,3948268
"Cần bán căn hộ 43m2 tại vinhomes ocean park gia lâm, hà nội, giá tốt","Thị Trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",43,1500.0,,,,,,,,3948277
Siêu phẩm căn hộ góc tại estella heghts q2,"Căn hộ Estella Heights, Phường An Phú, Quận 2, TP HCM",142,18000.0,,,11,,,,,3948240
Cần tiền bán nhanh căn 2pn 73m2 chỉ với 690tr bao sang tên.,"Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",73,690000.0,2,2,38,,35,40,2,3948222
Cần tiền bán gấp căn 2pn 73m2 nội thất cao cấp bao sang tên.,"Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",73,690000.0,2,2,38,Đông nam,30,45,2,3948217
Căn hộ chuẩn 5 ngay tt 69m2 2pn 2wc chỉ với 690tr shr,"Phường Thuận Giao, Thị Xã Thuận An, Bình Dương",69,Thỏa thuận,2,2,38,Đông nam,45,45,2,3948195
"Bán ch 2pn, 2wc, 75m2, view sông thoáng mát, 3tỷ,","Căn hộ Homyland, Phường Bình Trưng Đông, Quận 2, TP HCM",75,3000.0,2,2,1,,8,8,1,3948129
