,title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
154,"Chính chủ bán chung cư mini ngọc thụy nguyễn văn cừ giá rẻ, đường ô tô đỗ", Hà Nội,46.0,0.68,2.0,1.0,7.0,Nam,5.0,6.0,2.0,3938053
155,"Chính chủ bán căn hộ mini ngõ quỳnh thanh nhàn full đồ, ở ngay 35 56m, ô tô", Hà Nội,35.0,0.7,1.0,1.0,7.0,Đông bắc,5.0,4.0,2.0,3932406
156,"Em bán căn hộ mini rẻ - đẹp - ở ngay tại xuân đỉnh đường ô tô đỗ, full đồ", Hà Nội,48.0,0.79,2.0,2.0,7.0,Đông bắc,5.0,6.0,1.0,3932912
157,"Săn ngay căn hộ đẹp nhất, rẻ nhất tại chung cư mini hồ tùng mậu, mới ở ngay", Hà Nội,30.0,0.6,1.0,1.0,7.0,Bắc,4.0,5.0,2.0,3934802
158,"Chết khấu khủng 120tr khi mua căn hộ mini tại trần khát chân hai bà trưng, hà", Hà Nội,35.0,0.78,1.0,1.0,7.0,Đông nam,6.0,5.0,2.0,3894342
159,"Chính chủ bán chung cư mini phương mai cách đại học y 1, 2 km ở ngay, đẹp, rẻ", Hà Nội,35.0,0.6,1.0,1.0,7.0,Đông bắc,4.0,5.0,2.0,3939613
160,"Chỉ 600 triệu sở hữu ngay căn hộ cao cấp le grand jardin sài đồng, hỗ trợ vay 0%", Hà Nội,50.0,1.9,2.0,2.0,5.0,Đông nam,15.0,30.0,1.0,3949433
161,"Chỉ với 1,5 tỷ sở hữu ngay căn hộ 2pn view vinhome riverside- sổ đỏ trao tay", Hà Nội,61.1,1.55,2.0,1.0,20.0,Đông nam,30.0,30.0,1.0,3946546
162,Chỉ 2 17 tỷ sở hữu căn hộ cao cấp kđt việt hưng hỗ trợ vay 70 ck 3 5, Hà Nội,71.6,2.17,2.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3945583
163,Chỉ từ 550 triệu sở hữu ngay căn hộ 2pn tecco diamond hỗ trợ vay 0, Hà Nội,62.0,1.82,2.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3946154
164,"Chỉ 3,55 tỷ sở hữu căn hộ 3 phòng ngủ cao cấp hc golden city cách hoàn kiếm 2km", Hà Nội,82.1,3.55,3.0,2.0,20.0,Đông bắc,30.0,30.0,2.0,3945447
165,"Trực tiếp cđt chỉ 3,87 tỷ sở hữu căn góc 3pn full nội thất tt q. long biên", Hà Nội,87.3,3.87,3.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3949342
166,Chỉ từ 600 triệu sở hữu ngay căn hộ tại dự án eurowindow river park, Hà Nội,65.0,1.8,2.0,1.0,10.0,Đông nam,30.0,30.0,1.0,3946678
167,"Hot chỉ từ 600 triệu nhận nhà ở ngay chung cư eco city việt hưng, hỗ trợ vay 0%", Hà Nội,63.0,1.79,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3873803
168,"Bán cắt lỗ căn 65m2 đẹp nhất dự án ecocity việt hưng giá nét 1,97 tỷ", Hà Nội,65.0,1.97,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3946822
169,Cơ hội duy nhất trong ngày để chọn căn tại dự án aston, Khánh Hòa,42.0,0.08,1.0,1.0,24.0,,22.0,22.0,2.0,3946029
170,Bv diamon hill - một bước xuống nhà - bao la tiện ích., Bắc Giang,85.0,2.5,3.0,2.0,12.0,,15.0,30.0,2.0,3949996
171,"Bán căn 74m2, chung cư phương đông green park trần thủ độ", Hà Nội,74.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3940434
172,"Hượng căn 74m2, chung cư phương đông green park, trần thủ độ, hoàng mai", Hà Nội,74.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3941615
173,"Chính chủ mở bán ccmn trần khát chân 700tr/căn 1- 2pn full nội thất,oto đỗ cửa", Hà Nội,30.0,0.7,1.0,1.0,20.0,,30.0,30.0,2.0,3809866
174,"Hot: mở bán chung cư mini xuân đỉnh từ 500tr/căn 32-50m2 oto đỗ cửa,full nội thấ", Hà Nội,30.0,0.5,1.0,1.0,20.0,,30.0,30.0,2.0,3795965
175,"Bán nhanh ccmn kim liên- đông tác giá rẻ từ 580tr/c 1-2pn full nội thất, ở ngay", Hà Nội,30.0,0.58,1.0,1.0,20.0,,30.0,30.0,2.0,3929465
176,Mở bán căn hộ smart city phân khu sakura sa3, Hà Nội,32.0,1.5,2.0,2.0,20.0,,30.0,30.0,2.0,3949993
177,"Căn góc 83m2 hoàng kim thế gia sổ hồng sẵn, thanh toán 700tr ở ngay", TP HCM,83.0,2.55,3.0,2.0,3.0,Nam,20.0,30.0,2.0,3944449
178,"Căn hộ 2pn2wc full nội thất, trả trước 650tr ở ngay sổ hồng sẵn - hoàng kim", TP HCM,62.0,2.15,2.0,2.0,15.0,Tây,20.0,30.0,2.0,3944455
179,"Bán căn hộ 66m2 q. bình tân, sổ hồng sẵn, thanh toán 650tr ở ngay", TP HCM,66.0,2.2,3.0,2.0,15.0,Đông,20.0,30.0,2.0,3944464
180,"Bán căn góc 85m2 the golden dynasty full nội thất, sổ hồng sẵn", TP HCM,85.0,2.7,3.0,2.0,14.0,Nam,20.0,30.0,2.0,3944467
181,"Bán căn 82m2 q. bình tân sổ hồng, thanh toán 650tr ở ngay", TP HCM,82.0,2.6,3.0,2.0,7.0,Nam,20.0,30.0,2.0,3944472
182,Căn hộ 75m2 hoàng kim thế gia sổ hồng sẵn tt 650tr ở ngay nội thất, TP HCM,75.0,2.45,3.0,2.0,12.0,Đông,20.0,30.0,2.0,3944458
183,Căn hộ studio chỉ từ 1.2 tỷ ở đại đô thị vinhomes smart city, Hà Nội,32.0,1.64,1.0,1.0,20.0,Tây Nam,30.0,30.0,4.0,3949986
184,"Bán căn hộ siêu đẹp giá 25 triệu/m2, có sổ luôn", Hà Nội,70.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3949984
185,200tr sở hữu bcons polygon căn 1 phòng 41m2 căn góc hướng nam giá từ 34tr m2, Bình Dương,41.0,1.39,1.0,1.0,20.0,Nam,30.0,30.0,2.0,3945937
186,"Chủ đầu tư mở bán ccmn nguyễn khánh toàn 700tr/căn 35-50m2 full nội thất,tách sổ", Hà Nội,30.0,0.6,1.0,1.0,20.0,,30.0,30.0,2.0,3811164
187,"Bán ccmn trần khát trân- hoa lư 600tr/căn ngõ oto, full nội thất,ở ngay", Hà Nội,30.0,0.6,1.0,1.0,20.0,,30.0,30.0,2.0,3798824
188,Chính chủ đầu tư bán ccmn kim mã chỉ từ 600tr/căn 35-60m2- có kiot kinh doanh, Hà Nội,31.0,0.6,1.0,1.0,7.0,,30.0,30.0,2.0,3709972
189,"Bán căn hộ vip siêu đẹp, giá chỉ 26 triệu/m2, sổ đỏ trao tay", Hà Nội,65.0,1.62,2.0,2.0,20.0,,30.0,30.0,2.0,3949974
190,"Căn hộ khoáng nóng tại quận 7 hcm, shizen home, 65tr/m2", TP HCM,77.0,5.1,2.0,2.0,20.0,,30.0,30.0,4.0,3946101
191,Mở bán căn hộ vinhome the beverly solari trợ vay 80-100% ân hạn lên đến 48 tháng, TP HCM,60.0,2.8,2.0,2.0,20.0,,30.0,30.0,4.0,3946120
192,Bcons polygon rổ hàng nội bộ cđt tầng đẹp 2pn2wc - tt 280 triệu nhận nhà, Bình Dương,51.0,1.75,2.0,2.0,29.0,Nam,30.0,30.0,4.0,3946107
193,Bung rổ hàng nội bộ cđt -bcons polygon booking tầng đẹp giá tốt- thanh toán 300t, TP HCM,41.0,1.55,1.0,1.0,29.0,Bắc,30.0,30.0,4.0,3946653
194,Căn hộ dưới 2tỷ cho gia đình trẻ-gần tô ngọc vân thủ đức-tt 300tr - vay 30 năm, Bình Dương,51.0,1.9,2.0,2.0,29.0,Bắc,30.0,30.0,4.0,3946833
195,Ch bcons gần bệnh viện thủ đức - tt 300tr nhận nhà-miến gốc lãi 24 tháng. lh nga, Bình Dương,51.0,1.95,2.0,2.0,29.0,Nam,30.0,30.0,4.0,3946178
196,Căn hộ bcons liền kề phạm văn đồng- booking 30tr/căn- nhận nhà t7/2024- tt 280tr, Bình Dương,41.0,1.55,1.0,1.0,29.0,Bắc,30.0,30.0,4.0,3946163
197,"Bán căn hộ đẹp chỉ 25 triệu/m2, nhận nhà ở ngay đã có sổ", Hà Nội,70.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3949971
198,"Chung cư giá rẻ nhất quận hoàng mai, 25 triệu/m2, trả góp lãi 0%", Hà Nội,70.0,1.75,2.0,2.0,20.0,,30.0,30.0,2.0,3940973
199,Chung cư t&t định công chính thức đặt chỗ và thăm quan căn hộ, Hà Nội,70.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3938255
200,Chung cư t&t định công thống báo đặt chỗ và xem căn hộ lh cđt, Hà Nội,60.0,1.6,2.0,2.0,20.0,,30.0,30.0,2.0,3939914
201,26 triệu/m2 có căn hộ đẹp trong khu đô thị rộng tại đường giải phóng, Hà Nội,100.0,2.4,2.0,2.0,20.0,,30.0,30.0,2.0,3941617
202,"Chung cư cao cấp giá 34 triệu/m2 tốt nhất đường nguyễn xiển, trả góp", Hà Nội,80.0,2.6,2.0,2.0,20.0,,30.0,30.0,2.0,3942406
203,"Bán lại căn 74m2 chung cư phương đông green park, trần thủ độ", Hà Nội,74.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3942408
204,"Mình nhượng lại căn 74m2, 2.07 tỷ, chung cư phương đông green park", Hà Nội,74.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3942410
205,"Bán suất ngoại giao chung cư rose town ngọc hồi, nội thất xịn", Hà Nội,75.0,1.7,2.0,2.0,20.0,,30.0,30.0,2.0,3939970
206,"Bán căn ngoại giao chung cư rose town ngọc hồi 2,5 tỷ, 3pn, 100m2", Hà Nội,100.0,2.5,2.0,2.0,20.0,,30.0,30.0,2.0,3939987
207,"Căn hộ cao cấp ngã tư khuất duy tiến 80m2, 2,6 tỷ, full đồ, ở luôn", Hà Nội,80.0,2.6,2.0,2.0,20.0,,30.0,30.0,2.0,3942404
208,"Bán căn 2 ngủ và 3 ngủ giá 26 triệu/m2,khu đô thị mới ngay hồ linh đàm", Hà Nội,70.0,1.78,2.0,2.0,20.0,,30.0,30.0,2.0,3942400
209,"Khu đô thị đáng sống nhất q.hoàng mai chỉ 26 triệu/m2, trả góp lãi 0%", Hà Nội,100.0,2.4,2.0,2.0,20.0,,30.0,30.0,2.0,3942401
210,"Bán căn 74m2, 2 tỷ, chung cư phương đông green park tòa lâu dài", Hà Nội,74.0,2.0,2.0,2.0,20.0,,30.0,30.0,2.0,3940623
211,"Tôi bán căn 2 ngủ 74m2, 2,1 tỷ chung cư phương đông green park", Hà Nội,74.0,2.1,2.0,2.0,20.0,,30.0,30.0,2.0,3940404
212,"Cắt lỗ 300tr căn 3pn dự án urban hill phú mỹ hưng, nhà bàn giao pmh", TP HCM,108.0,7.1,3.0,2.0,20.0,,30.0,30.0,2.0,3911735
213,"Cho thuê căn hộ urban hill 3pn, full nội thất chỉ 34tr/tháng", TP HCM,110.0,3.74,3.0,2.0,20.0,,30.0,30.0,1.0,3917538
214,𝗕𝗔́𝗡 𝗖𝗔̆𝗡 𝗖𝗛𝗨𝗡𝗚 𝗖𝗨̛ ( 𝗛𝗢𝗔̀𝗡𝗚 𝗔𝗡𝗛 𝗚𝗜𝗔 𝗟𝗔𝗜) 𝗰𝗮̆𝗻 𝟳, Đắk Lắk,76.0,1.0,2.0,1.0,2.0,Đông,30.0,30.0,2.0,3949958
215,"Chính chủ bán căn hộ 3pn 2wc dt 101m2 giá chỉ 4,x tỷ tại berriver jardin 390 nvc", Hà Nội,101.41,4.6,3.0,2.0,20.0,,30.0,30.0,2.0,3949957
216,"Chỉ từ 900tr đã có vatsở hữu căn hộ phương đông green home hỗ trợ vay 0 ck 3,5", Hà Nội,71.6,2.3,2.0,2.0,20.0,,30.0,30.0,2.0,3949956
217,Chỉ từ 600tr sở hữu chcc đầy đủ tiện ích tại le grand jardin ck đến 5%, Hà Nội,50.0,1.9,2.0,2.0,20.0,,30.0,30.0,2.0,3949955
218,"Bán căn hộ giá rẻ , thụ hưởng cuộc sống chuẩn chuyên gia", TP HCM,60.0,2.34,1.0,1.0,20.0,,30.0,30.0,2.0,3949952
219,"Chính chủ bán nhanh căn hộ 3pn, 2vs tầng 8 full nội thất giá 3,7x tỷ tại hc gold", Hà Nội,82.0,3.7,3.0,2.0,20.0,,30.0,30.0,2.0,3949950
220,"Bán căn hộ cao cấp ven biển đà nẵng, giá chỉ từ 1.6 tỷ, vào ở được ngay, căn 2pn", Đà Nẵng,68.0,1.6,2.0,2.0,20.0,,30.0,30.0,2.0,3949947
221,Căn hộ trả góp tt 280tr sở hữu- ngay phạm văn đồng - vay 70% miến gốc lãi 24th, Bình Dương,54.0,1.95,2.0,2.0,29.0,Bắc,30.0,30.0,4.0,3949942
222,"Bán ch cao cấp mỹ đình view svđ quốc gia , tặng 2 cây vàng và voucher 115 triệu", Hà Nội,108.0,6.5,3.0,2.0,10.0,Tây Nam,30.0,30.0,1.0,3946776
223,"Bán căn lô góc 3pn, view svđ qg mỹ đình nhận nhà ngay miễn lãi 3 năm, tặng 250tr", Hà Nội,108.0,6.6,3.0,2.0,10.0,Tây Nam,30.0,30.0,2.0,3946262
224,"Bán ch lô góc 3 pn trung tâm mỹ đình , ở ngay tặng 250 triệu", Hà Nội,108.0,6.5,3.0,2.0,20.0,Tây Nam,30.0,30.0,1.0,3947621
225,Chung cư cao cấp mỹ đìnhthe zei - ưu đãi tháng 5 ck luôn 10%, Hà Nội,89.0,4.5,2.0,2.0,20.0,Đông bắc,30.0,30.0,1.0,3947629
226,"Bán ch cao cấp mỹ đình 2 phòng ngủ 89m2, ck 10% tặng thêm 250 triệu , ở ngay", Hà Nội,89.0,4.5,2.0,2.0,20.0,Đông bắc,30.0,30.0,1.0,3946705
227,Chỉ từ 780tr sở hữu chung cư vinhomes oceanpark 2n 1 2vs, Hà Nội,62.4,0.53,2.0,2.0,18.0,,30.0,30.0,2.0,3945206
228,"Chỉ 1,5 tỷ sở hữu căn hộ trung tâm long biên valencia 2pn, hướng đông nam", Hà Nội,61.0,1.55,2.0,1.0,20.0,Đông nam,30.0,30.0,2.0,3949910
229,Chiết khấu lên tới 5% khi mua căn hộ cao cấp tại trung tâm thành phố thủ đức, TP HCM,80.0,4.2,2.0,2.0,15.0,,30.0,30.0,4.0,3949902
230,Chung cư hào nam tôn đức thắng 850tr-1ty/căn 32-48m ở ngay, Hà Nội,48.0,1.2,2.0,1.0,20.0,,30.0,30.0,2.0,3598406
231,Bán chung cư hồ tùng mậu 600-1ty/căn 1-2pn ở ngay mới, Hà Nội,36.0,0.8,1.0,1.0,20.0,,30.0,30.0,2.0,3865067
232,Bán ccmn xuân đỉnh 560tr-1ty/căn 1-2pn ở ngay sổ hồng, Hà Nội,32.0,0.56,1.0,1.0,20.0,,30.0,30.0,2.0,3824866
233,Bán chung cư kim mã-vincom liễu giai 890tr/căn 40m ở ngay, Hà Nội,65.0,0.89,2.0,1.0,20.0,,30.0,30.0,2.0,3503418
234,Bán chung cư đại la hơn 800tr/căn 1-2pn 39-46m ở ngay, Hà Nội,46.0,0.98,2.0,1.0,20.0,,30.0,30.0,2.0,3439135
235,Bán chung cư tôn đức thắng 800tr 35-48m ở ngay full đồ, Hà Nội,35.0,0.8,1.0,1.0,20.0,,30.0,30.0,2.0,3480596
236,"Bán chung cư tôn đức thắng 1,3 tỷ/ căn 46m ở ngay full đồ", Hà Nội,48.0,1.3,2.0,1.0,20.0,,30.0,30.0,2.0,3460000
237,"Bán chung cư tôn đức thắng 30-50m giá 800-1,3 tỷ/căn ở ngay", Hà Nội,50.0,0.8,1.0,1.0,20.0,,30.0,30.0,2.0,3460472
238,"Bán chung cư cát linh tôn đức thắng 1,15 tỷ- 46m ở ngay", Hà Nội,46.0,1.15,2.0,1.0,20.0,,30.0,30.0,2.0,3460513
239,Bán chung cư hào nam 780-1 tỷ/ căn 32-50m ở ngay full đồ, Hà Nội,46.0,1.0,2.0,1.0,20.0,,30.0,30.0,2.0,3460665
240,Bán chung cư đê la thành tôn đức thắng hơn 800tr/căn 1-2pn, Hà Nội,32.0,0.8,2.0,2.0,20.0,,30.0,30.0,2.0,3461207
241,Căn hộ 32m 1pn giá hơn 700tr/căn đại la hai bà trưng, Hà Nội,32.0,0.7,1.0,1.0,20.0,,30.0,30.0,2.0,3470756
242,Bán chung cư kim mã-vincom liễu giai 890tr/căn 40m ở ngay, Hà Nội,65.0,0.89,2.0,1.0,20.0,,30.0,30.0,2.0,3503418
243,Bán chung cu xuân thủy cầu giấy 780tr/căn 1-2pn (35-48m), Hà Nội,43.0,0.78,2.0,1.0,20.0,,30.0,30.0,2.0,3554710
244,Chính chủ bán cc trần khát chân- phố huế 800-1ty/căn 1-2pn ở ngay, Hà Nội,32.0,0.85,1.0,1.0,20.0,,30.0,30.0,2.0,3810219
245,Bán ccmn xuân đỉnh 560tr-1ty/căn 1-2pn ở ngay sổ hồng, Hà Nội,32.0,0.56,1.0,1.0,20.0,,30.0,30.0,2.0,3824866
246,Bán chung cư hồ tùng mậu 600-1ty/căn 1-2pn ở ngay mới, Hà Nội,36.0,0.8,1.0,1.0,20.0,,30.0,30.0,2.0,3865067
247,Bán chung cư xuân thủy- doãn kế thiện 800-1ty/căn 1-2pn, Hà Nội,46.0,1.1,2.0,1.0,20.0,,30.0,30.0,2.0,3865068
248,Bán gấp chung cư võ chí công- ngoại giao đoàn 600-1ty/căn 1-2pn, Hà Nội,48.0,0.65,2.0,1.0,20.0,,30.0,30.0,2.0,3851071
249,Trực tiếp chủ đầu tư bán cc xuân đỉnh- cv hòa bình 500tr đến 800 triệu có sổ- đỗ, Hà Nội,45.0,0.75,2.0,1.0,20.0,,30.0,30.0,2.0,3839834
250,Bán chung cư nguyễn khánh toàn- đào tấn 800-1ty/căn 1-2pn ở ngay, Hà Nội,45.0,0.96,2.0,1.0,20.0,,30.0,30.0,2.0,3878237
251,Trực tiếp chung cư trần khát chân- bà triệu 800-1ty/căn, Hà Nội,45.0,0.85,1.0,1.0,20.0,,30.0,30.0,2.0,3829105
252,Bán chung cư tân mai 600-700tr/căn 1-2pn ở ngay full đồ mới, Hà Nội,32.0,0.73,1.0,1.0,20.0,,30.0,30.0,2.0,3808701
253,"Chính chủ bán cc võng thị- trích sài ô tô đỗ 850-1,2ty/căn 33-50m ở ngay vuông", Hà Nội,50.0,1.2,2.0,1.0,20.0,,30.0,30.0,2.0,3768527
254,Bán chung cư cát linh hơn 800tr/căn 1-2pn 32-46m ở ngay-ck3%, Hà Nội,32.0,0.79,2.0,1.0,20.0,,30.0,30.0,2.0,3459988
255,"Bán chung cư chùa bộc 940tr-1,3 tỷ căn 30-68m", Hà Nội,46.0,1.05,1.0,1.0,20.0,,2.0,30.0,2.0,3347354
256,"Bán chung cư tôn đức thắng 800-1,2 tỷ/ căn 33-60m", Hà Nội,33.5,0.85,2.0,2.0,20.0,,30.0,30.0,2.0,3232208
257,Bán chung cư vân hồ 3-công viên thống nhất 900tr/căn 32m, Hà Nội,48.0,0.9,2.0,1.0,20.0,,30.0,30.0,2.0,3584367
258,Bán cc khâm thiên-hồ ba mẫu 630-980tr/căn 1-2pn, Hà Nội,26.0,0.63,2.0,1.0,20.0,,30.0,30.0,2.0,3739743
259,Bán chung cư xã đàn- hồ ba mẫu 590tr/căn 1-2pn ở ngay thoáng, Hà Nội,28.0,0.59,1.0,1.0,20.0,,30.0,30.0,2.0,3930028
260,Chính chủ bán chung cư chùa bộc- xã đàn- hào nam 980tr/că2pn, Hà Nội,46.0,0.98,2.0,1.0,20.0,,30.0,30.0,2.0,3682821
261,"Chủ đầu tư mở bán chung cư mini chùa bộc, full nội thất giá hơn 800 triệu ở ngay", Hà Nội,46.0,1.1,2.0,1.0,20.0,,30.0,30.0,2.0,3710475
262,Bán chung cư xã đàn- lê duẩn- hồ ba mẫu 550tr-700tr/căn 12pn, Hà Nội,32.0,0.7,1.0,1.0,20.0,,30.0,30.0,2.0,3673515
263,"Mở bán chung cư mini văn chương, hàng bột, đống đa 860tr", Hà Nội,32.0,0.86,2.0,2.0,20.0,,30.0,30.0,2.0,3185839
264,Bán cc khâm thiên- tôn đức thắng hơn 700tr/căn 1-2pn ở ngay 32-47m thoáng sáng, Hà Nội,47.0,1.05,2.0,1.0,20.0,,30.0,30.0,2.0,3185890
265,Chính chủ bán chung cư kim mã- giang văn minh 890-1 tỷ/căn, Hà Nội,42.0,0.89,1.0,1.0,20.0,,30.0,30.0,2.0,3505058
266,Mở bán chung cư kim mã ở ngay 840tr/căn 40-52m thoáng mát, Hà Nội,42.0,0.84,1.0,1.0,20.0,,30.0,30.0,2.0,3505096
267,Chung cư phố vọng- đại la 980tr/căn 2 pn ở ngay full đồ, Hà Nội,46.0,0.98,2.0,2.0,20.0,,30.0,30.0,2.0,3502126
268,Bán chung cư văn chương tôn đức thắng hơn 800tr/căn 32-52m, Hà Nội,35.0,0.79,1.0,1.0,5.0,,30.0,30.0,2.0,3482014
269,Chính chủ bán chung cư mini trần khát chân- bà triệu 895tr-1.3ty/căn 1-2pn, Hà Nội,31.0,0.895,1.0,1.0,20.0,,30.0,30.0,2.0,3816146
270,Cực hot bán chung cư nguyễn công trứ- trần khát chân 800-1ty/căn, Hà Nội,52.0,1.45,2.0,1.0,20.0,,30.0,30.0,2.0,3827989
271,"Bán chung cư thanh nhàn cv tuổi trẻ 850-1,2 tỷ/căn mới ở ngay", Hà Nội,32.0,0.89,2.0,1.0,20.0,,30.0,30.0,2.0,3877049
272,Bán chung cư đoàn thị điểm- quốc tử giám 500-1 tỷ/căn 1-2pn mới, Hà Nội,25.0,0.5,1.0,1.0,20.0,,30.0,30.0,2.0,3937751
273,Bán gấp chung cư đại cổ việt- vân hồ trần khát chân hơn 800tr/căn 1-2pn, Hà Nội,61.0,1.46,2.0,1.0,20.0,,30.0,30.0,2.0,3827937
274,Chính chủ bán cc trần khát chân 800-1ty/căn 1-2pn mới ở ngay, Hà Nội,45.0,1.15,2.0,1.0,20.0,,30.0,30.0,2.0,3824177
275,"Bán gấp chung cư lò đúc nguyễn khoái 900-1,2ty/căn 1-2pn", Hà Nội,47.0,1.2,2.0,1.0,5.0,,30.0,30.0,2.0,3827972
276,"Bán chung cư kim mã núi trúc 890-1,36 tỷ/căn ở ngay thoáng", Hà Nội,52.0,1.36,2.0,1.0,20.0,,30.0,30.0,2.0,3505126
277,Chung cư mini doãn kế thiện- phạm văn đồng giá chỉ từ 590 tr, Hà Nội,46.0,0.98,2.0,2.0,20.0,,30.0,30.0,2.0,3103523
278,"Ở ngay, ccmn phạm ngọc thạch 850tr/căn 32m 1pn đẹp mới", Hà Nội,32.0,0.85,1.0,1.0,20.0,,30.0,30.0,2.0,3640721
279,Chính chủ bán ccmn cầu giấy 700-1ty/căn 1-2pn o ngay, Hà Nội,35.0,0.7,1.0,2.0,20.0,,30.0,30.0,2.0,3643109
280,Trực tiếp cdt mở bán cc tôn đức thắng- quốc tử giám 820tr- 33.5m, Hà Nội,33.5,0.82,1.0,1.0,20.0,,30.0,30.0,2.0,3717701
281,"Bán căn hộ 3pn full nội thất udic westlake, nhận nhà luôn,giá chỉ 3,8 tỷ", Hà Nội,116.0,3.8,3.0,2.0,20.0,,30.0,30.0,1.0,3946053
282,"Bán căn hộ 2pn udic westlake,nhận nhà luôn, giá chỉ từ 3,2 tỷ", Hà Nội,85.0,3.2,2.0,2.0,20.0,,30.0,30.0,1.0,3946045
283,"Mở bán căn hộ siêu sang heritage westlake, dự án cạnh hồ tây sở hữu lâu dài", Hà Nội,94.0,8.5,2.0,2.0,20.0,,30.0,30.0,2.0,3946024
284,"Căn hộ diamond park plaza chuẩn bị bàn giao, giá chỉ từ 4 tỷ/căn full nội thất", Hà Nội,54.0,4.0,2.0,2.0,20.0,,30.0,30.0,2.0,3946028
285,Cần bán căn hộ chung cư no 14b định công., Hà Nội,78.0,2.05,3.0,2.0,20.0,,30.0,30.0,2.0,3949886
286,Chỉ từ 600tr sở hữu căn hộ cao cấp vinhome ocean park, Hà Nội,48.1,0.6,2.0,2.0,20.0,,30.0,30.0,2.0,3947555
287,Mở bán mới tòa r1 01 2n 1 2vs căn góc chỉ từ 800 tr, Hà Nội,74.1,0.8,2.0,2.0,20.0,,30.0,30.0,2.0,3947562
288,Sở hữu căn hộ cao cấp tiêu chuẩn gold vinhomes ocean park chỉ từ 680tr, Hà Nội,52.2,0.68,1.0,1.0,20.0,,30.0,30.0,2.0,3947599
289,Bán nhà vinhomes ocean park 3pn nhỉnh 1 tỷ, Hà Nội,75.6,1.1,3.0,2.0,20.0,,30.0,30.0,2.0,3948786
290,"Căn hộ view sông, biển vina2 panorama dưới 1 tỷ, 10/2022 bàn giao", Bình Định,34.0,0.75,1.0,1.0,16.0,Tây bắc,30.0,30.0,2.0,3949857
291,Căn hộ ngay làng đại học quốc gia - giỏ hàng sang nhượng giá tốt, Bình Dương,51.0,1.7,2.0,2.0,28.0,,20.0,20.0,1.0,3945982
292,Nhanh tay sở hữu căn hộ 69m chỉ với 561tr thuộc khu đô thị tứ hiệp, Hà Nội,69.0,1.87,2.0,2.0,20.0,,30.0,30.0,1.0,3949845
293,"Duplex mt eastmark city quận 9 chỉ 40tr/m2 (vat). tt 30% nhận nhà, ck 5%", TP HCM,118.0,5.0,3.0,3.0,20.0,,30.0,30.0,4.0,3949831
294,"Chỉ với 2.8 tỷ sở hữu căn hộ 99m2 tại euro river park , đông anh, hà nội", Hà Nội,99.0,2.8,3.0,2.0,20.0,Đông nam,30.0,30.0,2.0,3949497
295,"Bán căn hộ 178m2 4pn 3vs tại berriver jardin 390 nguyễn văn cừ,long biên, hà nôị", Hà Nội,118.0,7.6,3.5,3.0,20.0,,30.0,30.0,2.0,3947913
296,"Bán căn hộ 73m2 view triệu đô tại eco city việt hưng, giá gốc cđt", Hà Nội,73.0,0.177755,2.0,2.0,20.0,,30.0,30.0,4.0,3931154
297,"Eco city việt hưng, chỉ 1,8 tỷ sở hữu căn hộ 2 phòng ngủ full nội thất", Hà Nội,65.0,1.8,2.0,2.0,20.0,Đông nam,30.0,30.0,1.0,3933741
298,"2.287 tỷ sở hữu căn 86m2 3pn tại tsg lotus sài đồng, long biên, hà nội", Hà Nội,86.0,2.29,3.0,2.0,20.0,Đông bắc,30.0,30.0,4.0,3925201
299,Siêu dự án swan lake onsens residences -ecopark - nhận booking đặt chỗ ngay, Hưng Yên,60.0,3.36,2.0,2.0,39.0,Tây Nam,30.0,30.0,4.0,3926691
300,Chung cư le grand jardin 77m2 2pn 2.7 tỷ, Hưng Yên,77.0,2.7,2.0,2.0,20.0,Đông nam,30.0,30.0,4.0,3926764
301,Bán căn hộ cc le grand jardin 63m2 2pn 2.4 tỷ, Hà Nội,63.0,2.4,2.0,2.0,15.0,Đông nam,30.0,30.0,4.0,3927403
302,2 3 tỷ sở hữu căn hộ 73m2 2pn tại eco city việt hưng long biên hà nội, Hà Nội,72.0,2.15,2.0,2.0,16.0,Đông nam,30.0,30.0,4.0,3928620
303,"Mở bán qũy căn tsg lotus sài đồng , long biên", Hà Nội,83.0,2.2,2.0,2.0,20.0,Tây Nam,30.0,30.0,4.0,3915088
304,Bán căn hộ 3pn đẹp nhất tsg lotus sài đồng - giá chỉ 2.287 tỷ- tặng 3 chỉ vàng, Hà Nội,86.0,2.29,3.0,2.0,20.0,Đông nam,30.0,30.0,4.0,3916043
