title,address,area,price,number_bedroom,number_wc,number_floor,direction,entrance,facade,number_parking,id_estate
Chung cư mini hồ tùng mậu - xuân thủy chỉ hơn 500 triệu/căn,"Hồ Tùng Mậu, Quận Cầu Giấy, Hà Nội",31,0.56,1,1,,,,,,3862664
Chung cư mini kim mã full vào ở luôn tặng ngay bộ nội thất,"Kim Mã, Quận Ba Đình, Hà Nội",32,0.63,1,1,5,,3,,,3641471
Chung cư mini sơn tây kim mã cách mặt phố 20m đủ nội thất,"Sơn Tây, Quận Ba Đình, Hà Nội",45,0.9,2,1,,,,,,3490225
Chung cư mini 280 xã đàn chỉ hơn 500 triệu full nội thất,"Xã Đàn, Quận Đống Đa, Hà Nội",45,0.92,2,1,,,,,,3677816
"Chung cư võng thị - tây hồ, cực đẹp, view hồ tây","Võng Thị, Quận Tây Hồ, Hà Nội",48,1.1,2,1,,,,,,3679827
Chung cư mini lạc long quân ô tô đỗ cửa view hồ tây,"Quận Tây Hồ, Hà Nội",35,0.55,2,1,,,5,,,3670244
Chung cư mini phương liên xã đàn chỉ hơn 500 triệu full đồ,"Xã Đàn, Quận Đống Đa, Hà Nội",32,0.55,1,1,,,,,,3671943
Chung cư mini dịch vọng hậu full nội thất 600 đến 1 tỷ /căn,"Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",35,0.6,1,1,,,,,,3534789
Chung cư mini dịch vọng hậu nội thất cao cấp chỉ từ 800 tr,"Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",43,0.8,2,1,,,,,,3536945
Chung cư mini văn cao - hoàng hoa thám - trích sài ngay mặt hồ tây,"Văn Cao, Quận Ba Đình, Hà Nội",32,0.65,1,1,,,,,,3922713
Mở bán chung cư mini phạm ngọc thạch - đông tác full nội thất chỉ 600 triệu/căn,"Phạm Ngọc Thạch, Quận Đống Đa, Hà Nội",33,0.6,1,1,,,,,,3863504
Chung cư mini xuân đỉnh công viên hòa bình ngõ 2 ô tô chánh nhau,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",45,0.6,2,1,,,,,,3821260
Chung cư mini đội cấn chỉ từ 950 triệu căn hộ 2 phòng ngủ,"Đội Cấn, Quận Ba Đình,",48,0.95,,,,,,,,2623702
Chung cư mini hào nam full nội thất cách mặt đường 20m,"Hào Nam, Quận Đống Đa, Hà Nội",42,0.84,2,1,,,,,,3707042
Bán gấp căn hộ chung cư mini sơn tây cách mặt đường 10m,"Quận Ba Đình, Hà Nội",48,1.2,2,1,,,,,,3447487
"Chung cư mini trích sài - văn cao full nội thất view hồ tây, gần mặt đường","Đường ven Hồ Tây, Quận Tây Hồ, Hà Nội",32,0.65,1,1,,,,,,3922535
Chung cư mini tôn đức thắng vị trí đắc địa nội thất cao cấp,"Quận Đống Đa, Hà Nội",33,0.56,1,1,,,,,,3471820
Mở bán chung cư mini cầu diễn - hồ tùng mậu chỉ từ 550 triệu/căn ngõ ô tô,"Đường Cầu Diễn, Quận Bắc Từ Liêm, Hà Nội",31,0.55,1,1,,,,,,3769103
Chung cư mini xuân la chỉ từ 700 triệu căn 2 ngủ đủ nội thất,"Quận Tây Hồ, Hà Nội",43,Thỏa thuận,2,1,,,,,,3328457
"Chung cư mini trích sài - văn cao full nội thất view hồ tây, gần mặt đường","Đường ven Hồ Tây, Quận Tây Hồ, Hà Nội",32,0.65,1,1,,,,,,3922535
Mở bán chung cư mini nguyễn văn cừ - long biên chỉ từ 650 triệu full nội thất,"Nguyễn Văn Cừ, Quận Long Biên, Hà Nội",42,0.65,,,,,,,,3937981
Mở bán chung cư mini cầu diễn - hồ tùng mậu chỉ từ 550 triệu/căn ngõ ô tô,"Đường Cầu Diễn, Quận Bắc Từ Liêm, Hà Nội",31,0.55,1,1,,,,,,3769103
Chủ đầu tư mở bán chung cư mini nguyễn văn huyên - cv nghĩa đô,"Nguyễn Văn Huyên, Quận Cầu Giấy, Hà Nội",45,0.6,2,1,,,,,,3769396
Mở bán chung cư mini ngọc lâm - nguyễn văn cừ chân cầu chương dương đủ nội thất,"Trần Nhật Duật, Quận Hoàn Kiếm, Hà Nội",42,0.6,,,,,,,,3938344
Chung cư mini đội cấn chỉ từ 950 triệu căn hộ 2 phòng ngủ,"Đội Cấn, Quận Ba Đình,",48,0.95,,,,,,,,2623702
Mua căn hộ 3 phòng ngủ siêu đẹp với hơn 700 triệu,"Cát Tường ECO, TP. Bắc Ninh, Bắc Ninh",74,0.83,,,20,,,,,3749216
"Cần bán căn hộ park view- dabaco huyền quang siêu đẹp giá rẻ, chiết khấu đến 5%","TP. Bắc Ninh, Bắc Ninh",74,1.5,2,2,,Đông nam,30,,,3795986
Cần bán cắt lỗ căn hộ vinhomes bắc ninh từ 1 đến 3 phòng ngủ,"Vinhomes Bắc Ninh, TP. Bắc Ninh, Bắc Ninh",73,2,2,,,Đông bắc,,,4,3479899
The link 3.4.5 ciputra căn 3pn chỉ 4.9tỷ/106m2. nhận nhà ở ngay,"KCN Nam Thăng Long, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",106,5,3,2,,,,,,3944996
"The link 345 ciputra căn 3pn, giá bán: 5.1tỷ/106m2. nhận nhà ở ngay","Tây Hồ, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",105,5.04,,,,,,,,3947180
"Giá tốt nhất tây hồ - udic weslake ciputra, mặt đg võ chí công, giá chỉ 5.5 tỷ/","The Link 345 Ciputra, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",105,5.1,3,2,,,,,,3947559
Duy nhất căn 2pn2wc 51m2 chỉ 32tr/m2-tt 300tr sở hữu - lk phạm văn đồng thủ đức,"Bế Văn Đàn, Phường An Bình, Thị Xã Dĩ An, Bình Dương",51,1.63,2,2,29,Bắc,,,4,3949387
Chỉ với 570tr sở hữu căn hộ chung cư rose town vị trí kim cương gần giải phóng.,"KĐT Rose Town, Huyện Thanh Trì, Hà Nội",65,1.82,2,2,,,,,1,3941889
Mở bán căn hộ vinhome the beverly solari trợ vay 80-100% ân hạn lên đến 48 tháng,"VinHomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, TP HCM",60,2.8,2,2,,,,,4,3946120
"Căn hộ khoáng nóng tại quận 7 hcm, shizen home, 65tr/m2","Phường Tân Thuận Đông, Quận 7, TP HCM",77,5.1,2,2,,,,,4,3946101
"Bán căn duplex 249m2, chỉ 8.25 tỷ/ căn 5 pn tại udic westlake tây hồ","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",294,9.7,5,3,,,,,,3949379
"Cần bán gấp căn hộ tại 67 phó cơ điều , phường 4 tp vĩnh long","Phường 4, Thành Phố Vĩnh Long, Vĩnh Long",69,0.6,,,,,,,,3949373
Hc goden city nhà sang nội thất vàng chỉ từ 3.7 tỉ căn 3p ngủ view sông,"Quận Long Biên, Hà Nội",87,3.7,3,2,25,Đông nam,45,,,3939090
"Le grand jardin long biên - nhận nhà ở ngay chỉ với 500tr, htls 0%,liền sát vin","Chung cư Le Grand Jardin, Quận Long Biên, Hà Nội",97,3.2,3,2,,Đông bắc,,,1,3939092
Bán nhanh căn góc view biển căn hộ nha trang,"Imperium Town, Phường Phước Long, Thành Phố Nha Trang, Khánh Hòa",37.7,1.7,,,,Đông bắc,,,,3949351
Bán căn hộ cao cấp nha trang có view biển,"Imperium Tower, Phường Phước Long, Thành Phố Nha Trang, Khánh Hòa",37.7,1.7,1,1,,Đông bắc,16,,4,3949349
"Bán căn 72m2 phương đông green home, tầng cao view đẹp, hỗ trợ vay 0% 18 tháng","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",71,2.2,2,2,,Đông bắc,,,,3946713
"Bán chung cư cao cấp hc golden city, chỉ 3 tỷ căn 2 phòng ngủ, hỗ trợ vay 70%","HC Golden City, Quận Long Biên, Hà Nội",71,3,2,2,,Đông nam,,,,3940972
"Phương đông green home chỉ từ 2.1 tỷ sở hữu căn hộ 2 ngủ, vay 0% lãi suất","KĐT Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",72,2.1,2,2,,Đông bắc,,,,3947158
"Hc golden city, bán căn hộ full nội thất, chỉ 3,5 tỷ căn hộ 3 phòng ngủ","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",82,3.5,3,2,,Đông bắc,,,,3947162
660tr căn hộ cao cấp ngay mặt tiền phạm văn đồng nối dài quốc lộ 1k,"Căn hộ Opal Riverside, Phường Bình Chiểu, Quận Thủ Đức, TP HCM",60,0.66,2,2,21,,32,32,4,3945752
Bán căn hộ ngay mặt tiền phạm văn đồng nối dài,"Phường Linh Xuân, Quận Thủ Đức, TP HCM",60,0.66,2,2,1,,30,30,4,3945082
Bán căn góc 2 phòng ngủ tầng 7 ct7b vĩnh điềm trung,"Thành Phố Nha Trang, Khánh Hòa",80,1.6,2,1,,,,,,3844033
Bán căn hộ 3 ngủ-114m2 ở housinco nguyễn xiển giá tốt,"Housinco Premium, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",114,3.6,3,2,1,,,,,3949346
Mình cần bán căn hộ 3 ngủ-109m2 tại chung cư hòa phát 257 giải phóng-hn,"Giải Phóng, Phường Phương Mai, Quận Đống Đa, Hà Nội",109,4.1,3,2,1,,,,,3947369
Tôi cần bán căn hộ 2 ngủ-82m2 tại chung cư hòa phát 257 giải phóng-hà nội,"Giải Phóng, Phường Phương Mai, Quận Đống Đa, Hà Nội",82,3,2,2,1,,,,,3947380
Bán căn hộ 92m2 tại chung cư cao cấp artemis-lê trọng tấn-thanh xuân-hn,"Căn hộ Artemis Số 3 Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",92,4.2,2,2,1,,,,,3947384
Bán gấp căn hộ 3 ngủ tại chung cư ct8-the emerald mỹ đình-hà nội,"The Emerald Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",103,4.3,3,2,1,,,,,3947392
Mình bán căn hộ 4 ngủ chung cư usilk city-hà đông-hn,"Chung cư Usilk City, Phường La Khê, Quận Hà Đông, Hà Nội",165,4,4,2,1,,,,,3947194
Bán gấp căn hộ 133m2-3 ngủ tại chung cư sme hoàng gia-cầu đơ-hà đông,"Chung cư SME Hoàng Gia, Phường Quang Trung, Quận Hà Đông, Hà Nội",133,2.3,3,3,1,,,,,3947216
Bán nhanh căn hộ 166m3-3 ngủ tại kđt văn khê- hà đông-hn,"KĐT Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",166,3.3,3,3,1,,,,1,3945878
Căn hộ cao cấp giữa trung tâm sài gòn quận tân bình,"NGUYỄN ĐỨC THUẬN, Phường 13, Quận Tân Bình, TP HCM",33,0.85,1,1,,,,,,3945179
"Trực tiếp cđt chỉ 3,87 tỷ sở hữu căn góc 3pn full nội thất tt q. long biên","HC Golden City, Phường Bồ Đề, Quận Long Biên, Hà Nội",87.3,3.87,3,2,,Đông nam,,,1,3949342
Bán nhanh căn góc eh5 82m2 view sông cực mát. lh 0931119028,"Căn hộ Ehome 5 The Bridgeview, Quận 7, ",82,3.2,,,,T?t c?,,,,3893280
"Cần bán nhanh căn D-vela 93m2, 3pn, 2wc. Lh: 0931119028","Căn hộ D-Vela, Quận 7, ",93,3.05,,,,,,,,3892379
Bán căn hộ D-vela 70m² tầng cao view Q1.lh: 0931119028,"Căn hộ D-Vela, Quận 7, ",70,2.45,,,,,,,,3949324
Bán căn hộ chung cư flora novia 60m2 tp thủ đức,"Chung cư Flora Novia, Phường Bình Chiểu, Quận Thủ Đức, TP HCM",60,2.55,2,1,8,Đông nam,,,,3949317
Căn hộ 2pn view biển hot nhất hạ long vốn chỉ từ 600 triệu,"Phường Cao Xanh, Phường Cao Xanh, Thành Phố Hạ Long, Quảng Ninh",75,2.4,2,2,35,,31,31,3,3945078
Căn hộ view biển tại hạ long vốn chỉ từ 250 triệu,"The Ruby Hạ Long, Phường Cao Xanh, Thành Phố Hạ Long, Quảng Ninh",30,0.838,1,1,35,,31,31,3,3945050
"Mở bán chung cư mini văn miếu ở ngay, mới, full đồ 35 -50m2, rẻ, đẹp","Phường Văn Miếu, Quận Đống Đa, Hà Nội",30,0.6,1,1,7,Nam,3,4,,3949312
"Phát đạt mở booking siêu tháp a1, the virgo, chỉ từ 2,3 tỷ/căn tttm & rạp phim l","Astral City, Phường Bình Hòa, Thị Xã Thuận An, Bình Dương",67,3.35,2,2,40,,,300,4,3949300
Penthouses 3pn 95 9m2 tts giá chỉ 2 7xx đẹp nhất dự án tecco diamond thanh trì,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",96,3,3,2,,Tây Nam,,,,3949270
Căn hộ chung cư hạng sang giá bình dân thuận lợi an cư và đầu tư.,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,0.9,1,1,29,,,,1,3941435
Mua nhà xinh ngần ưu đãi với legacy central,"Legacy Central, Thị Xã Thuận An, Bình Dương",33,0.9,1,1,29,,,,,3940952
"Căn hộ diamond park plaza 16 láng hạ chuẩn bị bàn giao, giá chỉ từ 4 tỷ/căn","Láng Hạ (Ba Đình), Phường Thành Công, Quận Ba Đình, Hà Nội",54,4,,,,,,,,3945117
"Udic westlake nhận nhà ngay, căn 2pn giá chỉ từ 3,2 tỷ","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",85,3.2,2,2,,,,,1,3945188
"Udic westlake nhận nhà ngay, căn 3pn full nội thất giá chỉ từ 3,8 tỷ","Udic Westlake, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",116,3.8,3,2,,,,,1,3945192
Capital land ra mắt căn hộ siêu sang heritage westlake sở hữu thang máy riêng,"Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",95,8.5,2,2,,,,,1,3945094
Bán căn hộ trung tâm thành phố quy nhơn giá 8xx triệ,"19B, Ph??ng Nhon Binh, Quy Nhon, B\u00ECnh \u0110\u1ECBnh",0,1.28,2,,18,T?t c?,1,,,3949260
Bán căn hộ thương mại đà nẵng giá rẻ - 2pn - sổ hồng vĩnh viễn,"Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",80,1.2,2,2,,,,,3,3949254
"Bán gấp căn hộ đường đinh tiên hoàng, q1, 160m2 , chỉ 5,95 tỷ","ĐINH TIÊN HOÀNG, Phường Đa Kao, Quận 1, TP HCM",160,5.95,2,3,2,,30,4,,3947965
Chính chủ cần bán căn hộ moonlight centre point,"Phường Bình Trị Đông B, Quận Bình Tân, TP HCM",65.7,4.05,2,2,16,Bắc,,,,3949245
Chính chủ cần bán căn hộ moonlight centre point,"Phường Bình Trị Đông B, Quận Bình Tân, TP HCM",65.7,4.05,2,2,16,Bắc,,,,3949245
Bán căn hộ TM giá rẻ gần biển Nguyễn Tất Thanh . Gần chợ,"Quận Liên Chiểu,",72,1.2,2,2,15,Đông Nam,,,3,3949228
Căn hộ 4pn tecco garden: của hiếm còn sót lại ở thủ đô,"Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",148,3.7,4,3,,,,,1,3949226
"Quỹ căn hộ ngoại giao 2 ngủ view đẹp, tầng đẹp nhất giá chỉ từ 1,8 tỷ","Tecco Diamond, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",69,1.93,2,2,,,,,1,3949222
Mở bán tòa căn hộ cao cấp fpt plaza giá rẻ đà nẵng chỉ từ 1.55 tỷ/căn 2 phòng ng,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",70,1.55,2,,,,,,,3948244
"Chính chủ bán căn hộ 2pn fpt plaza. đà nẵng, căn góc view sông và biển, giá chỉ","Căn hộ FPT Plaza, Quận Ngũ Hành Sơn, Đà Nẵng",68,1.65,,,,,,,,3930441
"Cho thuê căn hộ hiyori 2 phòng ngủ ngay võ văn kiệt. đà nẵng view thoáng mát, cá","Hiyori Garden Tower, Quận Sơn Trà, Đà Nẵng",63,0.756,2,2,,,,,,3902507
Cho thuê căn hộ hagl 2pn ngay hàm nghi. tp đà nẵng giá chỉ 6tr tháng. full nội t,"Quận Thanh Khê, Đà Nẵng",94,0.564,2,2,,,,,,3914883
"Bán gấp 3 căn hộ full nội thất hiyori, võ văn kiệt. đà nẵng, đã có sổ, view cầu","Hiyori Garden Tower, Quận Sơn Trà, Đà Nẵng",68,Thỏa thuận,,,,,,,,3921725
"Chính chủ bán căn hộ cao cấp 2 phòng ngủ fpt plaza. đà nẵng. tầng cao, view biển","Căn hộ FPT Plaza, Quận Ngũ Hành Sơn, Đà Nẵng",67,1.65,2,2,,,,,,3934518
"Chính chủ bán gấp căn hộ hagl. đà nẵng 3 phòng ngủ, tầng cao, đặc biệt có đau ôt","Quận Thanh Khê, Đà Nẵng",110,2.38,,,,,,,,3878905
"Cho thuê căn hộ fhome 2 phòng ngủ full nội thất. lý thường kiệt. đà nẵng, view s","Căn hộ FHome, Quận Hải Châu, Đà Nẵng",70,0.56,,,,,,,,3887991
Bán căn góc 3pn fpt plaza 1 view võ chí công. đà nẵng đã bàn giao dọn vào ở ngay,"Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",78,2.2,3,2,,,,,,3947327
"Chính chủ bán gấp căn hộ cao cấp hyori. đà nẵng, tầng cao ngay võ văn kiệt, ngay","Hiyori Garden Tower, Quận Sơn Trà, Đà Nẵng",65,3.5,,,,,,,,3884240
Chính chủ bán căn hộ cao cấp 2pn view sông hiyori ngay võ văn kiêt. đà nẵng,"Hiyori Garden Tower, Quận Sơn Trà, Đà Nẵng",65,3.4,2,2,,,,,,3936693
Chính chủ bán căn hộ hagl. đà nẵng 2 phòng ngủ. tầng thấp full nội thất,"Quận Thanh Khê, Đà Nẵng",94,2.3,2,2,,Đông,,,,3825448
Chính chủ cần tiền bán gấp chung cư thăng long number one căn thô,"Quận Nam Từ Liêm, Hà Nội",120,Thỏa thuận,3,2,,,,,2,3887576
"Bán căn hộ chung cư le capitole 27 thái thịnh, q.đống đa hà nội","Thái Thịnh, Quận Đống Đa, Hà Nội",84,Thỏa thuận,2,2,,Đông nam,,,,3927387
Chính chủ cần tiền bán kim văn kim lũ nguyến xiển thanh xuân hà nội,"KĐT Kim Văn Kim Lũ (Golden Silk), Quận Hoàng Mai, Hà Nội",54,Thỏa thuận,2,2,,Nam,,,1,3911723
"Cần tiền bán gấp căn hộ chung cư cao cấp thăng long n01 diện tích 161,8m","Chung cư Thăng Long Number One, Quận Nam Từ Liêm, Hà Nội",162,6,4,3,4,,,,2,3906002
Chính chủ cần tiền bán gấp chung cư 8 láng hạ diện tích 139m,"Láng Hạ, Quận Đống Đa, Hà Nội",139,Thỏa thuận,3,2,,Đông nam,,,2,3715894
Chính chủ cần tiền bán gấp căn hộ keang nam dt 118m giá 40,"Phạm Hùng, Quận Nam Từ Liêm, Hà Nội",126,Thỏa thuận,,,,Đông bắc,,,,2868514
Chính chủ cần tiền bán gấp chung cư keang nam diện tích 37tr/m,"Quận Nam Từ Liêm, Hà Nội",107,Thỏa thuận,2,2,,Tây bắc,,,,3605722
Chính chủ cần tiền bán gấp nhà cc 88 láng hạ diện tích 144m,"Láng Hạ, Quận Đống Đa, Hà Nội",144,Thỏa thuận,3,2,,,,,2,3709928
Chính chủ cần tiền bán gấp chung cư 8 láng hạ diện tích 139m,"Láng Hạ, Quận Đống Đa, Hà Nội",139,Thỏa thuận,3,2,,Đông nam,,,2,3715894
"Chính chủ cần tiền bán gấp chung cư thăng long number one diện tích 116,9m2.","Chung cư Thăng Long Number One, Quận Nam Từ Liêm, Hà Nội",116.9,Thỏa thuận,3,2,,,,,2,3905178
Chính chủ cần tiền bán thăng long number one diện tích 87.34m,"Chung cư Thăng Long Number One, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",87,Thỏa thuận,,,,,,,,3947962
"Chính chủ cho thuê căn hộ green park tower diện tích 104,4m căn góc hai mặt th","Chung cư Green Park Tower, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",104,Thỏa thuận,,,,,,,,3948167
"Chính chủ bán chung cư mini văn chương - đống đa, đẹp, rẻ, thoáng 60m2, 2 ngủ","Phường Văn Chương, Quận Đống Đa, Hà Nội",60,1.18,2,2,7,Bắc,3,4,1,3944565
"Bán chung cư mini hồ tùng mậu siêu rẻ 35- 46m2, đẹp, rẻ, chiết khấu cao ở ngay","Hồ Tùng Mậu, Quận Cầu Giấy, Hà Nội",23,0.6,1,1,6,Đông bắc,4,5,,3914231
"Chung cư mini trần khát chân mới, rẻ, đẹp,ở ngay full đồ 32 50m2","Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",35,0.75,1,1,6,Đông bắc,3,4,,3919158
"Săn ngay căn hộ đẹp nhất, rẻ nhất tại chung cư mini hồ tùng mậu, mới ở ngay","Quận Cầu Giấy, Hà Nội",30,0.6,1,1,7,Bắc,4,5,,3934802
"Chỉ còn 5 suất ngoại giao tại chung cư mini xuân đỉnh ful đồ, ở ngay","Chung cư C1 C2 Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",30,0.6,1,1,7,Đông bắc,4,5,,3934409
"Căn hộ đẹp, giá rẻ, ở ngay đến ngay chung cư mini hồ tùng mậu từ 600tr/căn, mới","Quận Cầu Giấy, Hà Nội",30,0.55,1,1,7,Bắc,4,5,,3934419
"Chính chủ bán căn hộ mini ngõ quỳnh thanh nhàn full đồ, ở ngay 35 56m, ô tô","Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",35,0.7,1,1,7,Đông bắc,5,4,,3932406
"Em bán căn hộ mini rẻ - đẹp - ở ngay tại xuân đỉnh đường ô tô đỗ, full đồ","Chung cư C1 C2 Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",48,0.79,2,2,7,Đông bắc,5,6,1,3932912
"`mở bán chung cư mini cách đh thương mại 300m ở ngay ful đồ, vuông đẹp, từ 650tr","Cầu Giấy, Quận Cầu Giấy, Hà Nội",30,0.65,1,1,7,Đông bắc,5,6,,3933834
Chính chủ bán chung cư mini khâm thiên đống đa ở ngay full đồ 28 50m2 từ 600,"Khâm Thiên, Quận Đống Đa, Hà Nội",30,0.59,1,1,7,Bắc,,,,3934079
"Trực tiếp bán chung cư mini xuân đỉnh dt 35m2 50m2, ở ngay, full đồ","Đường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",50,1.05,1,1,7,Đông nam,5,8,,3794755
"Chung cư mini trần khát chân điểm đến lý tưởng cho bạn, giá rẻ, ở ngay","Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",35,0.87,1,1,7,Đông bắc,6,8,,3877962
"Chết khấu khủng 120tr khi mua căn hộ mini tại trần khát chân hai bà trưng, hà","Trần Khát Chân, Quận Hai Bà Trưng, Hà Nội",35,0.78,1,1,7,Đông nam,6,5,,3894342
"Bán chung cư mini phạm ngọc thạch kim liên, 35 -50m2, giá từ 600tr/căn","Kim liên, Quận Đống Đa, Hà Nội",35,0.63,1,1,6,Đông nam,5,6,,3894850
Đây chính la thời điểm mua nhà lý tưởng trong năm tại chung cư mini xuân đỉnh tặ,"Chung cư C1 C2 Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",48,0.8,2,1,7,Đông bắc,4,6,,3940959
